Day,Pair,Gross_flow,Net_flow,FX_rate
13,G->C,25.327,0.704,1.03551
13,G->D,29.487,0.301,1.02678
13,G->E,60.262,2.269,1.14996
13,G->F,29.085,3.22,1.04989
13,G->H,1.317,-0.101,1.0881
13,H->A,,2.386,1.03398
13,H->B,47.89,-1.763,1.06528
13,H->C,29.979,-5.623,1.06562
13,H->D,17.617,-1.812,0.77577
13,H->E,96.403,-8.705,0.9738
13,H->F,60.945,-1.522,0.92587
13,H->G,60.436,-6.39,0.9193
14,A->B,24.05,2.236,1.07563
14,A->C,15.312,-0.49,0.82744
14,A->D,2.972,-1.727,1.11889
14,A->E,40.676,1.555,1.15056
14,A->F,44.793,-6.933,0.69056
14,A->G,24.781,-7.36,0.81451
14,A->H,45.262,1.167,0.99694
14,B->A,12.753,-2.066,0.95845
14,B->C,18.264,0.181,1.01218
14,B->D,24.54,-3.4,0.87697
14,B->E,25.926,-0.122,1.15415
14,B->F,37.189,2.142,1.10393
14,B->G,41.19,-0.154,0.99738
14,B->H,20.344,0.435,1.15285
14,C->A,9.496,-2.157,1.04057
14,C->B,25.602,-2.078,0.84696
14,C->D,41.849,3.171,1.06704
14,C->E,125.501,12.994,0.8701
14,C->F,15.69,3.385,1.11378
14,C->G,1.0,-1.884,0.96093
14,C->H,13.798,-1.489,0.96625
14,D->A,38.516,5.674,0.90466
14,D->B,20.104,-0.165,1.19376
14,D->C,26.213,0.26,0.97798
14,D->E,23.518,-0.338,0.92451
14,D->F,19.432,3.968,0.94379
14,D->G,48.587,-1.71,1.0833
14,D->H,37.174,-1.122,1.05227
14,E->A,17.475,-0.829,1.03777
14,E->B,29.477,-1.3,1.0539
14,E->C,31.839,-3.621,1.33797
14,E->D,79.512,-4.969,0.94035
14,E->F,18.767,1.628,0.91616
14,E->G,27.832,-0.869,0.88654
14,E->H,54.714,-4.301,1.07304
14,F->A,63.114,4.887,1.17103
14,F->B,16.723,-5.307,0.99058
14,F->C,34.892,3.322,0.86963
14,F->D,39.619,3.956,0.86645
14,F->E,19.028,-1.489,1.10794
14,F->G,35.001,-1.182,1.12749
14,F->H,77.04,-7.978,1.06581
14,G->A,37.928,2.014,0.88683
14,G->B,8.45,-2.211,1.04974
14,G->C,14.167,-0.265,1.03599
14,G->D,13.146,-2.622,1.02601
14,G->E,53.972,-0.113,1.15509
14,G->F,24.824,2.946,1.05187
14,G->H,,1.354,1.09131
14,H->A,34.718,-0.088,1.03074
14,H->B,28.759,-0.457,1.06478
14,H->C,65.252,-1.305,1.07319
14,H->D,2.674,-1.063,0.77424
14,H->E,94.006,1.03,0.972
14,H->F,44.726,-8.137,0.92383
14,H->G,51.54,-5.404,0.91387
15,A->B,59.59,4.171,1.07798
15,A->C,38.574,-3.059,0.83513
15,A->D,7.033,0.45,1.12713
15,A->E,77.356,-3.436,1.15372
15,A->F,107.158,8.511,0.68812
15,A->G,57.83,-9.145,0.81596
15,A->H,334.152,-7.226,0.99588
15,B->A,23.516,1.482,0.95811
15,B->C,43.149,5.534,1.00709
15,B->D,90.939,2.587,0.8753
15,B->E,51.883,9.893,1.15348
15,B->F,104.218,4.515,1.09931
15,B->G,90.133,15.793,1.00264
15,B->H,47.017,3.529,1.14512
15,C->A,23.509,-4.241,1.04008
15,C->B,53.006,3.733,0.84381
15,C->D,91.568,4.318,1.05589
15,C->E,99.451,-9.364,0.88041
15,C->F,53.545,-1.337,1.10973
15,C->G,23.156,-2.627,0.95613
15,C->H,27.715,-8.473,0.95644
15,D->A,75.591,9.646,0.9143
15,D->B,159.412,9.959,1.20048
15,D->C,55.402,2.439,0.97733
15,D->E,114.446,3.17,0.92672
15,D->F,43.521,6.367,0.95935
15,D->G,110.788,0.95,1.09391
15,D->H,93.038,3.425,1.04723
15,E->A,48.865,2.894,1.03894
15,E->B,70.786,-7.194,1.04838
15,E->C,77.562,1.658,1.34132
15,E->D,156.612,-7.343,0.94262
15,E->F,38.372,-4.788,0.9213
15,E->G,78.581,12.912,0.88447
15,E->H,106.011,-8.389,1.07488
15,F->A,141.714,-14.073,1.17334
15,F->B,42.49,-2.833,0.98939
15,F->C,59.755,-13.533,0.87311
15,F->D,105.911,-9.524,0.86351
15,F->E,20.955,-7.353,1.10315
15,F->G,83.682,-4.8,1.12378
15,F->H,563.355,19.649,1.06197
15,G->A,86.248,5.025,0.89616
15,G->B,,-3.989,1.04997
15,G->C,117.405,2.498,1.03319
15,G->D,41.716,-1.019,1.01836
15,G->E,119.814,11.756,1.15782
15,G->F,70.428,-4.249,1.05994
15,G->H,14.997,1.929,1.08874
15,H->A,55.205,11.405,1.03032
15,H->B,74.93,-7.007,1.05284
15,H->C,47.968,-7.738,1.07367
15,H->D,31.248,2.273,0.77284
15,H->E,201.299,7.502,0.9702
15,H->F,113.434,5.405,0.923
15,H->G,106.188,-10.021,0.9087
16,A->B,48.725,-9.544,1.07726
16,A->C,49.368,1.109,0.83712
16,A->D,18.2,-2.663,1.13058
16,A->E,79.281,11.465,1.14753
16,A->F,107.956,-0.751,0.68653
16,A->G,56.689,-6.569,0.81317
16,A->H,121.649,-10.234,0.9971
16,B->A,35.886,0.163,0.96169
16,B->C,33.75,9.756,1.00866
16,B->D,83.21,6.437,0.8691
16,B->E,57.672,0.543,1.14549
16,B->F,101.627,-15.953,1.10222
16,B->G,102.374,12.047,1.00052
16,B->H,51.583,2.58,1.13283
16,C->A,,-4.621,1.04229
16,C->B,52.555,-0.5,0.84277
16,C->D,97.036,24.603,1.05262
16,C->E,105.171,8.884,0.88017
16,C->F,59.109,3.503,1.10967
16,C->G,15.933,-3.319,0.95255
16,C->H,24.248,-2.958,0.95767
16,D->A,91.848,7.218,0.91411
16,D->B,56.129,1.932,1.21069
16,D->C,55.048,9.394,0.97292
16,D->E,39.296,-6.399,0.9245
16,D->F,34.712,-0.865,0.96458
16,D->G,110.736,14.757,1.09802
16,D->H,94.705,-5.266,1.04634
16,E->A,48.664,6.659,1.04315
16,E->B,65.541,-9.103,1.05005
16,E->C,86.858,-9.712,1.33974
16,E->D,173.169,14.561,0.94399
16,E->F,35.136,2.368,0.91709
16,E->G,84.511,13.075,0.88568
16,E->H,116.754,0.531,1.06049
16,F->A,151.532,17.543,1.16937
16,F->B,55.597,1.026,0.99117
16,F->C,49.119,3.413,0.86991
16,F->D,104.929,-1.486,0.85034
16,F->E,26.576,-4.147,1.11225
16,F->G,87.139,0.938,1.12967
16,F->H,185.954,-10.522,1.06601
16,G->A,91.392,14.605,0.89484
16,G->B,20.309,-6.425,1.04757
16,G->C,42.425,-1.109,1.03711
16,G->D,49.259,4.072,1.02804
16,G->E,127.983,6.101,1.15715
16,G->F,70.854,-4.133,1.05765
16,G->H,18.143,0.371,1.08575
16,H->A,63.722,23.05,1.03337
16,H->B,77.207,6.01,1.06257
16,H->C,55.4,-5.819,1.06814
16,H->D,32.306,-5.049,0.77405
16,H->E,204.501,-9.121,0.96727
16,H->F,118.537,0.348,0.92281
16,H->G,115.952,-1.431,0.90762
17,A->B,,-3.332,1.07805
17,A->C,41.925,-2.718,0.83317
17,A->D,23.915,-3.66,1.14492
17,A->E,86.158,16.723,1.14302
17,A->F,109.665,4.721,0.68705
17,A->G,61.612,0.66,0.80936
17,A->H,121.413,-11.82,0.994
17,B->A,23.727,-3.944,0.96075
17,B->C,41.402,6.354,1.00492
17,B->D,84.777,-0.226,0.8738
17,B->E,54.214,-10.669,1.14702
17,B->F,108.961,-2.766,1.09779
17,B->G,94.546,15.179,0.99612
17,B->H,,-1.382,1.13446
17,C->A,27.648,-1.541,1.04043
17,C->B,53.469,-2.116,0.84414
17,C->D,97.205,23.556,1.04089
17,C->E,105.27,14.973,0.88376
17,C->F,56.254,0.019,1.10923
17,C->G,24.758,-6.688,0.94756
17,C->H,30.237,-3.123,0.95085
17,D->A,95.117,13.59,0.90961
17,D->B,72.838,7.542,1.22045
17,D->C,54.459,5.694,0.96566
17,D->E,26.261,-2.63,0.92753
17,D->F,34.773,-0.196,0.96423
17,D->G,125.935,-13.897,1.09974
17,D->H,89.542,-2.885,1.05676
17,E->A,35.0,5.863,1.04265
17,E->B,79.597,5.264,1.04771
17,E->C,87.678,4.63,1.33965
17,E->D,167.447,33.869,0.94114
17,E->F,37.221,-0.294,0.91701
17,E->G,73.214,20.707,0.88503
17,E->H,117.119,-7.729,1.06832
17,F->A,159.947,-5.228,1.16794
17,F->B,42.385,-16.408,0.9858
17,F->C,54.428,-11.869,0.86549
17,F->D,108.343,-13.598,0.84383
17,F->E,80.934,-1.783,1.11576
17,F->G,88.139,-4.75,1.14123
17,F->H,213.844,-31.579,1.06259
17,G->A,87.079,8.73,0.89782
17,G->B,13.856,-5.655,1.04582
17,G->C,123.752,0.882,1.03012
17,G->D,47.702,3.054,1.03101
17,G->E,131.787,2.56,1.15352
17,G->F,65.757,4.888,1.06611
17,G->H,24.038,-1.312,1.07978
17,H->A,71.628,8.914,1.03988
17,H->B,70.199,0.051,1.0627
17,H->C,60.172,1.904,1.06301
17,H->D,111.856,1.18,0.77543
17,H->E,220.435,-37.213,0.96702
17,H->F,117.997,10.501,0.92367
17,H->G,131.218,11.386,0.90909
18,A->B,63.274,-5.957,1.08742
18,A->C,36.381,0.889,0.82624
18,A->D,21.995,-3.148,1.14341
18,A->E,87.97,12.305,1.14505
18,A->F,112.565,-10.33,0.68678
18,A->G,67.369,-3.469,0.80081
18,A->H,112.21,3.145,0.99527
18,B->A,29.431,-0.626,0.95544
18,B->C,37.268,-0.335,1.0099
18,B->D,74.48,1.662,0.87626
18,B->E,57.074,0.68,1.13725
18,B->F,104.191,4.897,1.0993
18,B->G,85.216,3.572,0.99331
18,B->H,61.894,-1.237,1.1389
18,C->A,29.458,-2.237,1.03681
18,C->B,44.671,-5.147,0.84593
18,C->D,98.177,-10.608,1.03357
18,C->E,106.073,0.547,0.87964
18,C->F,58.702,-3.63,1.11531
18,C->G,17.926,-9.186,0.94698
18,C->H,18.263,-1.165,0.95476
18,D->A,275.306,-7.964,0.91285
18,D->B,50.323,5.553,1.21543
18,D->C,46.125,7.215,0.97004
18,D->E,42.85,0.355,0.92822
18,D->F,37.442,4.615,0.96292
18,D->G,114.638,-15.547,1.10416
18,D->H,90.381,0.423,1.04562
18,E->A,54.402,-0.249,1.0424
18,E->B,80.575,-0.974,1.04989
18,E->C,,-8.068,1.33538
18,E->D,169.89,21.179,0.93656
18,E->F,45.395,2.155,0.91922
18,E->G,83.764,2.456,0.8898
18,E->H,109.045,-9.73,1.07693
18,F->A,156.117,-10.67,1.17315
18,F->B,49.828,-7.447,0.98464
18,F->C,63.745,3.094,0.86897
18,F->D,105.894,-0.944,0.83785
18,F->E,21.842,-0.29,1.11844
18,F->G,86.158,-10.845,1.1413
18,F->H,195.838,-7.489,1.06479
18,G->A,93.172,1.28,0.88503
18,G->B,4.417,-4.105,1.05415
18,G->C,34.786,6.82,1.02969
18,G->D,51.008,-5.728,1.02768
18,G->E,117.92,-1.734,1.14501
18,G->F,59.97,-1.294,1.05608
18,G->H,31.455,3.198,1.07928
18,H->A,79.17,2.984,1.05094
18,H->B,73.692,-5.648,1.06228
18,H->C,53.493,-7.784,1.06423
18,H->D,40.624,-0.311,0.77139
18,H->E,211.771,12.759,0.97388
18,H->F,108.498,-6.296,0.92266
18,H->G,115.335,-17.734,0.90161
19,A->B,52.059,-2.726,1.08018
19,A->C,35.121,-1.779,0.82846
19,A->D,25.184,-0.302,1.14685
19,A->E,81.627,4.297,1.15085
19,A->F,100.547,2.353,0.68571
19,A->G,51.673,7.377,0.7983
19,A->H,111.812,-12.012,0.99435
19,B->A,31.4,2.785,0.96049
19,B->C,35.225,8.659,1.01154
19,B->D,81.091,13.132,0.88276
19,B->E,54.05,-6.77,1.12882
19,B->F,101.844,5.711,1.10223
19,B->G,81.14,-13.776,0.997
19,B->H,59.411,-2.666,1.14226
19,C->A,29.929,-2.635,1.03454
19,C->B,52.082,-1.612,0.84978
19,C->D,85.147,-5.571,1.03837
19,C->E,94.959,8.061,0.89038
19,C->F,48.049,0.342,1.11878
19,C->G,15.074,-1.85,0.95264
19,C->H,27.075,-5.0,0.96123
19,D->A,80.706,9.266,0.91205
19,D->B,57.127,12.357,1.20375
19,D->C,,-4.092,0.96597
19,D->E,46.103,-4.101,0.93067
19,D->F,37.541,5.543,0.97108
19,D->G,113.101,6.357,1.1059
19,D->H,88.572,-1.671,1.03512
19,E->A,40.115,8.568,1.04503
19,E->B,,5.825,1.04555
19,E->C,68.323,-0.465,1.33251
19,E->D,159.262,30.005,0.93505
19,E->F,30.848,7.128,0.91924
19,E->G,78.962,3.79,0.88703
19,E->H,108.761,-3.169,1.07558
19,F->A,145.319,-7.972,1.17537
19,F->B,38.34,-7.439,0.98007
19,F->C,45.808,-8.716,0.86538
19,F->D,100.021,8.927,0.8305
19,F->E,26.913,-6.8,1.11847
19,F->G,73.822,-2.43,1.13512
19,F->H,195.704,-11.147,1.06973
19,G->A,89.649,11.097,0.88389
19,G->B,6.23,-4.269,1.05394
19,G->C,35.954,0.483,1.03488
19,G->D,47.051,-6.42,1.03293
19,G->E,,-1.934,1.14686
19,G->F,54.836,7.537,1.0558
19,G->H,11.337,1.578,1.0863
19,H->A,61.304,15.625,1.04554
19,H->B,64.146,8.887,1.0656
19,H->C,48.353,-7.352,1.06348
19,H->D,39.174,4.506,0.77283
19,H->E,197.933,10.229,0.972
19,H->F,104.61,7.466,0.92676
19,H->G,111.748,-3.123,0.90802
20,A->B,40.959,-2.475,1.07487
20,A->C,9.075,-0.501,0.82621
20,A->D,7.568,-0.477,1.15101
20,A->E,30.085,-3.745,1.14659
20,A->F,53.546,-7.641,0.6863
20,A->G,30.001,-6.674,0.79583
20,A->H,61.008,6.495,0.99839
20,B->A,18.318,-0.928,0.96458
20,B->C,22.303,3.09,1.01039
20,B->D,43.768,0.092,0.8835
20,B->E,23.944,-6.479,1.13202
20,B->F,55.438,3.708,1.09561
20,B->G,57.391,7.016,0.99868
20,B->H,28.867,2.031,1.13865
20,C->A,17.369,0.106,1.03154
20,C->B,29.679,8.735,0.85169
20,C->D,52.023,7.356,1.03209
20,C->E,59.072,0.701,0.88345
20,C->F,28.078,1.463,1.11612
20,C->G,12.465,-1.543,0.95982
20,C->H,15.325,-3.121,0.965
20,D->A,47.606,3.581,0.91632
20,D->B,30.963,2.345,1.19945
20,D->C,38.239,3.697,0.96903
20,D->E,13.509,-1.073,0.93114
20,D->F,24.176,1.103,0.96777
20,D->G,58.122,-2.505,1.10533
20,D->H,60.886,-0.59,1.03856
20,E->A,31.495,2.102,1.02234
20,E->B,29.059,5.268,1.03116
20,E->C,31.194,1.907,1.3402
20,E->D,85.243,-16.525,0.93829
20,E->F,8.558,-2.235,0.91536
20,E->G,44.593,-3.73,0.89048
20,E->H,59.051,-11.53,1.0738
20,F->A,83.735,3.082,1.17382
20,F->B,24.076,-2.667,0.97916
20,F->C,26.359,1.043,0.8655
20,F->D,51.321,-10.282,0.83209
20,F->E,10.146,0.377,1.11635
20,F->G,36.336,5.421,1.14293
20,F->H,113.256,-4.227,1.0683
20,G->A,58.675,2.726,0.88213
20,G->B,5.339,-1.46,1.0571
20,G->C,22.813,2.247,1.03712
20,G->D,29.371,-8.655,1.03491
20,G->E,66.238,-0.604,1.14421
20,G->F,34.611,4.385,1.05589
20,G->H,11.628,-0.917,1.08335
20,H->A,25.358,2.365,1.05273
20,H->B,31.132,1.568,1.06913
20,H->C,30.893,1.894,1.06659
20,H->D,23.688,-3.895,0.76705
20,H->E,112.227,3.989,0.97744
20,H->F,61.212,-4.792,0.92588
20,H->G,75.044,1.744,0.90532
21,A->B,26.391,-1.469,1.08379
21,A->C,23.093,0.943,0.82598
21,A->D,10.245,-0.801,1.15199
21,A->E,32.361,-4.575,1.13982
21,A->F,146.713,1.837,0.68317
21,A->G,30.153,-1.619,0.79407
21,A->H,51.617,9.526,0.99942
21,B->A,10.03,-1.488,0.96796
21,B->C,14.516,0.597,1.00963
21,B->D,42.808,1.776,0.88603
21,B->E,21.206,0.471,1.13049
21,B->F,41.97,-5.44,1.09641
21,B->G,42.521,5.658,1.01139
21,B->H,18.741,0.809,1.13981
21,C->A,3.323,0.658,1.02758
21,C->B,19.708,0.891,0.85164
21,C->D,44.185,4.489,1.03958
21,C->E,49.884,6.926,0.88632
21,C->F,21.959,2.071,1.11601
21,C->G,14.617,-0.647,0.95486
21,C->H,14.317,-2.607,0.95708
21,D->A,41.023,10.086,0.91713
21,D->B,72.252,-0.703,1.20613
21,D->C,30.804,2.579,0.97453
21,D->E,15.928,0.742,0.9384
21,D->F,20.513,1.636,0.97178
21,D->G,47.945,4.315,1.10547
21,D->H,,0.481,1.04092
21,E->A,19.951,1.167,1.03116
21,E->B,27.645,1.748,1.03823
21,E->C,38.042,-0.547,1.34374
21,E->D,72.187,3.006,0.93691
21,E->F,28.702,-1.36,0.90962
21,E->G,39.389,4.002,0.89125
21,E->H,47.847,0.026,1.06532
21,F->A,70.847,2.531,1.17741
21,F->B,23.425,-8.411,0.98517
21,F->C,19.418,2.436,0.8795
21,F->D,35.071,0.721,0.83123
21,F->E,14.388,-3.197,1.1233
21,F->G,44.833,-1.457,1.15388
21,F->H,84.913,0.573,1.07648
21,G->A,,1.064,0.88791
21,G->B,2.691,-2.132,1.04971
21,G->C,16.722,1.293,1.02434
21,G->D,18.096,-0.296,1.03235
21,G->E,56.452,-2.185,1.1387
21,G->F,35.79,1.944,1.04862
21,G->H,13.044,1.27,1.0673
21,H->A,22.495,1.284,1.05489
21,H->B,36.923,-0.057,1.0645
21,H->C,14.609,1.401,1.06571
21,H->D,15.11,0.664,0.76194
21,H->E,87.104,8.054,0.96674
21,H->F,56.354,2.159,0.92449
21,H->G,54.305,-5.657,0.90876
22,A->B,50.508,-8.176,1.088
22,A->C,35.311,3.03,0.82533
22,A->D,13.273,1.825,1.15144
22,A->E,78.301,-2.664,1.13384
22,A->F,99.621,-10.293,0.68371
22,A->G,57.036,5.206,0.79548
22,A->H,104.693,-14.555,0.99402
22,B->A,28.988,0.748,0.9555
22,B->C,46.744,-0.451,1.00554
22,B->D,68.671,-7.469,0.87997
22,B->E,60.826,-3.913,1.13173
22,B->F,95.02,5.409,1.102
22,B->G,93.929,3.608,1.00974
22,B->H,62.739,2.333,1.1408
22,C->A,35.924,-3.378,1.02617
22,C->B,46.81,5.597,0.85785
22,C->D,87.72,-2.624,1.05002
22,C->E,98.417,1.848,0.87991
22,C->F,58.333,-0.533,1.11521
22,C->G,11.827,-2.339,0.95476
22,C->H,25.797,-0.357,0.96512
22,D->A,85.912,13.267,0.91506
22,D->B,43.187,12.164,1.20226
22,D->C,53.249,9.021,0.98478
22,D->E,30.925,2.394,0.93974
22,D->F,33.263,10.231,0.97445
22,D->G,109.11,19.409,1.11283
22,D->H,81.82,12.288,1.04219
22,E->A,42.344,2.128,1.01781
22,E->B,75.346,-15.015,1.03626
22,E->C,79.379,0.5,1.35531
22,E->D,163.316,-21.595,0.93587
22,E->F,37.939,2.901,0.90622
22,E->G,73.498,5.438,0.89039
22,E->H,116.201,-8.174,1.0708
22,F->A,148.482,-7.353,1.18458
22,F->B,48.537,-7.57,0.98513
22,F->C,49.61,7.734,0.87811
22,F->D,98.241,-5.506,0.83111
22,F->E,22.693,-3.709,1.12817
22,F->G,81.206,-4.639,1.1529
22,F->H,187.172,20.538,1.0763
22,G->A,94.598,13.707,0.88413
22,G->B,13.469,-4.391,1.05349
22,G->C,40.591,3.753,1.01842
22,G->D,40.69,-4.051,1.03481
22,G->E,123.126,-15.096,1.14114
22,G->F,60.653,5.374,1.03803
22,G->H,18.792,1.417,1.07127
22,H->A,55.071,7.806,1.06855
22,H->B,75.052,-9.905,1.07108
22,H->C,45.015,-4.826,1.07366
22,H->D,29.517,-7.282,0.75719
22,H->E,198.113,32.297,0.96328
22,H->F,114.294,23.475,0.91638
22,H->G,107.514,3.181,0.91433
23,A->B,62.902,10.088,1.09865
23,A->C,35.318,3.769,0.81969
23,A->D,17.726,-1.542,1.1663
23,A->E,,3.327,1.14203
23,A->F,98.522,-18.867,0.67746
23,A->G,63.602,-3.772,0.79451
23,A->H,112.072,-15.554,0.99994
23,B->A,32.15,0.581,0.95733
23,B->C,35.448,11.05,1.00459
23,B->D,83.697,-6.039,0.88471
23,B->E,53.114,-0.193,1.12877
23,B->F,97.574,-8.746,1.11091
23,B->G,91.223,5.385,1.00641
23,B->H,60.209,2.543,1.14047
23,C->A,34.537,-4.941,1.0288
23,C->B,45.358,0.723,0.85965
23,C->D,96.662,1.285,1.06012
23,C->E,98.493,-5.832,0.88309
23,C->F,54.672,-6.947,1.1142
23,C->G,18.911,-6.219,0.95167
23,C->H,28.195,-7.194,0.96361
23,D->A,97.324,4.025,0.92375
23,D->B,171.861,-9.476,1.2035
23,D->C,61.863,-7.044,0.99092
23,D->E,38.924,-2.003,0.947
23,D->F,41.973,8.8,0.97827
23,D->G,115.867,10.69,1.11232
23,D->H,100.419,-2.956,1.03983
23,E->A,,0.509,1.0195
23,E->B,75.392,0.714,1.03431
23,E->C,87.075,-2.288,1.36044
23,E->D,170.52,1.917,0.94809
23,E->F,36.663,1.667,0.90168
23,E->G,81.379,-12.654,0.88797
23,E->H,111.408,-3.626,1.08007
23,F->A,156.359,1.629,1.18004
23,F->B,44.915,-11.747,0.98492
23,F->C,55.582,4.685,0.88009
23,F->D,110.374,26.162,0.83426
23,F->E,21.718,-3.66,1.12452
23,F->G,82.738,0.736,1.1521
23,F->H,193.776,-18.692,1.07854
23,G->A,95.038,12.732,0.88682
23,G->B,17.486,-3.785,1.0602
23,G->C,39.98,4.883,1.02645
23,G->D,42.078,-7.029,1.0336
23,G->E,132.388,7.719,1.14717
23,G->F,64.661,14.169,1.02343
23,G->H,14.968,1.205,1.0706
23,H->A,72.35,2.67,1.06613
23,H->B,68.699,3.075,1.06867
23,H->C,57.67,-7.479,1.07167
23,H->D,43.302,4.789,0.75285
23,H->E,636.428,-36.381,0.95559
23,H->F,112.685,2.431,0.91829
23,H->G,124.827,-0.051,0.91137
24,A->B,71.668,4.431,1.10535
24,A->C,40.682,-0.739,0.81557
24,A->D,19.697,-0.848,1.1676
24,A->E,82.02,1.026,1.1456
24,A->F,107.258,-2.224,0.67768
24,A->G,60.52,-4.332,0.79891
24,A->H,116.295,12.96,1.0019
24,B->A,32.899,-0.178,0.95477
24,B->C,38.422,3.506,0.9979
24,B->D,80.147,2.165,0.88803
24,B->E,55.851,-3.635,1.1229
24,B->F,103.655,1.998,1.10556
24,B->G,95.65,-3.796,1.00093
24,B->H,57.531,-0.543,1.1466
24,C->A,44.622,-10.156,1.0283
24,C->B,53.364,8.236,0.85917
24,C->D,101.918,-10.312,1.05143
24,C->E,109.241,0.812,0.88551
24,C->F,49.614,-7.299,1.11198
24,C->G,25.234,-6.43,0.9588
24,C->H,31.38,-8.214,0.96662
24,D->A,93.478,1.152,0.92225
24,D->B,67.629,-1.993,1.21326
24,D->C,57.364,-2.662,0.9949
24,D->E,37.76,-0.561,0.9433
24,D->F,37.104,5.914,0.96896
24,D->G,126.234,-10.796,1.10458
24,D->H,102.35,-5.088,1.0494
24,E->A,50.399,0.487,1.01254
24,E->B,87.308,6.569,1.03125
24,E->C,93.591,-6.727,1.37055
24,E->D,177.913,5.231,0.94664
24,E->F,35.294,3.725,0.90103
24,E->G,85.267,8.936,0.88595
24,E->H,128.03,10.937,1.07798
24,F->A,162.554,-8.22,1.19113
24,F->B,42.309,-4.366,0.99517
24,F->C,52.66,6.167,0.87671
24,F->D,115.93,9.643,0.83413
24,F->E,23.877,-6.956,1.11465
24,F->G,87.25,3.762,1.14994
24,F->H,209.543,39.061,1.07666
24,G->A,103.314,-1.476,0.89149
24,G->B,16.871,-5.089,1.06601
24,G->C,41.577,1.625,1.02408
24,G->D,51.505,-1.412,1.03081
24,G->E,132.338,-2.85,1.14142
24,G->F,69.331,11.352,1.01335
24,G->H,14.495,1.311,1.0717
24,H->A,74.574,4.619,1.06798
24,H->B,80.648,13.879,1.06446
24,H->C,52.702,1.087,1.07006
24,H->D,45.206,4.023,0.75999
24,H->E,219.341,1.072,0.95079
24,H->F,122.901,0.465,0.91236
24,H->G,125.025,2.425,0.90871
25,A->B,53.056,6.046,1.10477
25,A->C,39.315,-4.98,0.81867
25,A->D,20.286,-1.866,1.15768
25,A->E,77.172,-0.338,1.14653
25,A->F,107.469,9.234,0.67412
25,A->G,62.143,-4.484,0.79552
25,A->H,110.303,-16.144,0.99462
25,B->A,25.334,1.909,0.95079
25,B->C,38.618,5.297,1.00959
25,B->D,81.541,17.218,0.88082
25,B->E,52.428,-2.197,1.1156
25,B->F,101.795,11.673,1.1054
25,B->G,92.508,-2.878,1.00195
25,B->H,57.473,1.788,1.15489
25,C->A,28.221,-1.922,1.02783
25,C->B,50.182,5.475,0.85976
25,C->D,98.718,14.506,1.05547
25,C->E,109.789,12.373,0.8846
25,C->F,57.765,-3.346,1.11092
25,C->G,19.094,-3.03,0.96582
25,C->H,21.677,2.272,0.97188
25,D->A,84.856,2.708,0.92894
25,D->B,58.99,16.652,1.20369
25,D->C,54.916,-7.563,0.9895
25,D->E,41.714,-3.756,0.9376
25,D->F,36.156,4.842,0.97234
25,D->G,110.033,-2.694,1.10718
25,D->H,88.894,-4.808,1.04541
25,E->A,40.736,0.451,1.01165
25,E->B,72.888,-4.218,1.03203
25,E->C,84.827,-6.666,1.3712
25,E->D,164.482,12.324,0.94683
25,E->F,36.471,0.158,0.90332
25,E->G,82.169,1.223,0.88392
25,E->H,110.841,12.914,1.07103
25,F->A,146.246,33.765,1.1886
25,F->B,50.736,-5.323,1.00014
25,F->C,58.506,10.824,0.88067
25,F->D,100.459,12.734,0.83424
25,F->E,27.691,-4.553,1.12349
25,F->G,75.521,-3.571,1.15231
25,F->H,198.073,-0.102,1.08304
25,G->A,89.783,-5.389,0.89299
25,G->B,12.239,-3.147,1.07065
25,G->C,38.414,3.583,1.02386
25,G->D,52.188,-4.188,1.03252
25,G->E,129.165,-3.266,1.14359
25,G->F,67.789,9.933,1.01241
25,G->H,22.16,2.926,1.07471
25,H->A,75.179,5.604,1.06003
25,H->B,71.829,-3.291,1.05698
25,H->C,43.692,-0.42,1.06976
25,H->D,33.107,-3.583,0.75795
25,H->E,210.626,-8.174,0.94912
25,H->F,112.354,38.496,0.91428
25,H->G,116.29,7.487,0.90775
26,A->B,60.286,5.109,1.10717
26,A->C,44.174,0.388,0.82608
26,A->D,20.591,-1.748,1.15046
26,A->E,73.292,3.917,1.14665
26,A->F,103.461,-15.43,0.68019
26,A->G,53.042,-6.443,0.80168
26,A->H,110.353,2.936,0.99498
26,B->A,25.44,1.228,0.95176
26,B->C,40.178,1.536,1.0067
26,B->D,79.546,-6.724,0.87775
26,B->E,51.028,-5.624,1.12025
26,B->F,100.684,1.6,1.1025
26,B->G,93.109,-2.174,1.00215
26,B->H,55.127,-1.579,1.1494
26,C->A,27.657,-1.515,1.02334
26,C->B,53.767,3.071,0.86224
26,C->D,91.06,-10.107,1.05832
26,C->E,98.437,15.362,0.87965
26,C->F,57.959,9.248,1.11115
26,C->G,24.747,-5.579,0.96785
26,C->H,28.917,-7.696,0.97396
26,D->A,81.62,0.977,0.92446
26,D->B,159.567,14.291,1.19937
26,D->C,54.847,5.894,0.99511
26,D->E,38.344,-3.135,0.94049
26,D->F,38.622,6.9,0.96527
26,D->G,106.923,20.35,1.10578
26,D->H,,-6.696,1.05196
26,E->A,49.084,0.14,1.01947
26,E->B,80.275,-7.289,1.03103
26,E->C,79.891,-1.782,1.36952
26,E->D,156.586,2.114,0.944
26,E->F,33.606,-0.447,0.90478
26,E->G,78.68,-1.367,0.88268
26,E->H,109.669,2.215,1.06845
